# Engine name: 
# Sat May 25 10:25:08 2019
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     3.0500    450.0000      0.0000      1.0000    717.1610   3390.8119     20.4333      1.1687      1.1332   1805.9996    269.2902    302.2688      1.5050      1.6798      0.9541 
     3.0500    460.0000      0.0000      1.0000    717.1610   3393.3894     20.4383      1.1687      1.1334   1806.7819    270.0860    302.8676      1.5087      1.6825      0.9543 
     3.0500    470.0000      0.0000      1.0000    717.1610   3395.9098     20.4433      1.1687      1.1335   1807.5467    270.8607    303.4509      1.5123      1.6850      0.9544 
     3.0500    480.0000      0.0000      1.0000    717.1610   3398.3757     20.4481      1.1687      1.1336   1808.2947    271.6151    304.0190      1.5158      1.6875      0.9546 
     3.0500    490.0000      0.0000      1.0000    717.1610   3400.7892     20.4528      1.1687      1.1338   1809.0266    272.3501    304.5729      1.5193      1.6900      0.9548 
     3.0500    500.0000      0.0000      1.0000    717.1610   3403.1525     20.4575      1.1687      1.1339   1809.7431    273.0666    305.1130      1.5226      1.6923      0.9550 
     3.0500    510.0000      0.0000      1.0000    717.1610   3405.4675     20.4620      1.1687      1.1340   1810.4448    273.7660    305.6404      1.5259      1.6947      0.9551 
     3.0500    520.0000      0.0000      1.0000    717.1610   3407.7361     20.4665      1.1687      1.1341   1811.1323    274.4485    306.1555      1.5290      1.6969      0.9553 
     3.0500    530.0000      0.0000      1.0000    717.1610   3409.9602     20.4708      1.1687      1.1343   1811.8061    275.1149    306.6586      1.5321      1.6991      0.9555 
     3.0500    540.0000      0.0000      1.0000    717.1610   3412.1413     20.4751      1.1687      1.1344   1812.4668    275.7659    307.1502      1.5351      1.7012      0.9556 
     3.0500    550.0000      0.0000      1.0000    717.1610   3414.2810     20.4793      1.1687      1.1345   1813.1147    276.4020    307.6308      1.5381      1.7033      0.9558 
     3.0500    560.0000      0.0000      1.0000    717.1610   3416.3809     20.4834      1.1687      1.1346   1813.7505    277.0240    308.1011      1.5410      1.7054      0.9559 
     3.0500    570.0000      0.0000      1.0000    717.1610   3418.4424     20.4875      1.1687      1.1347   1814.3745    277.6326    308.5614      1.5438      1.7074      0.9561 
     3.0500    580.0000      0.0000      1.0000    717.1610   3420.4667     20.4915      1.1687      1.1348   1814.9872    278.2281    309.0119      1.5465      1.7093      0.9562 
     3.0500    590.0000      0.0000      1.0000    717.1610   3422.4552     20.4954      1.1687      1.1349   1815.5889    278.8110    309.4531      1.5492      1.7112      0.9564 
     3.0500    600.0000      0.0000      1.0000    717.1610   3424.4091     20.4992      1.1687      1.1351   1816.1800    279.3818    309.8854      1.5518      1.7131      0.9565 
     3.0500    610.0000      0.0000      1.0000    717.1610   3426.3295     20.5030      1.1687      1.1352   1816.7609    279.9409    310.3089      1.5544      1.7149      0.9567 
     3.0500    620.0000      0.0000      1.0000    717.1610   3428.2175     20.5067      1.1687      1.1353   1817.3318    280.4886    310.7240      1.5569      1.7167      0.9568 
     3.0500    630.0000      0.0000      1.0000    717.1610   3430.0742     20.5104      1.1687      1.1354   1817.8933    281.0255    311.1309      1.5594      1.7185      0.9569 
     3.0500    640.0000      0.0000      1.0000    717.1610   3431.9005     20.5140      1.1687      1.1355   1818.4454    281.5518    311.5301      1.5618      1.7202      0.9571 
     3.0500    650.0000      0.0000      1.0000    717.1610   3433.6974     20.5175      1.1687      1.1356   1818.9886    282.0680    311.9217      1.5641      1.7219      0.9572 
     3.0500    660.0000      0.0000      1.0000    717.1610   3435.4658     20.5210      1.1687      1.1357   1819.5231    282.5744    312.3060      1.5664      1.7235      0.9573 
     3.0500    670.0000      0.0000      1.0000    717.1610   3437.2065     20.5244      1.1687      1.1358   1820.0492    283.0715    312.6834      1.5687      1.7251      0.9575 
     3.0500    680.0000      0.0000      1.0000    717.1610   3438.9204     20.5278      1.1687      1.1359   1820.5671    283.5597    313.0542      1.5709      1.7267      0.9576 
     3.0500    690.0000      0.0000      1.0000    717.1610   3440.6083     20.5312      1.1687      1.1359   1821.0770    284.0389    313.4184      1.5731      1.7283      0.9577 
     3.0500    700.0000      0.0000      1.0000    717.1610   3442.2709     20.5344      1.1687      1.1360   1821.5793    284.5097    313.7762      1.5753      1.7298      0.9578 
     3.0500    710.0000      0.0000      1.0000    717.1610   3443.9089     20.5377      1.1687      1.1361   1822.0741    284.9721    314.1278      1.5774      1.7313      0.9580 
     3.0500    720.0000      0.0000      1.0000    717.1610   3445.5230     20.5409      1.1687      1.1362   1822.5616    285.4266    314.4735      1.5794      1.7328      0.9581 
     3.0500    730.0000      0.0000      1.0000    717.1610   3447.1139     20.5440      1.1687      1.1363   1823.0420    285.8734    314.8135      1.5814      1.7342      0.9582 
     3.0500    740.0000      0.0000      1.0000    717.1610   3448.6823     20.5471      1.1687      1.1364   1823.5156    286.3129    315.1481      1.5834      1.7356      0.9583 
     3.0500    750.0000      0.0000      1.0000    717.1610   3450.2286     20.5501      1.1687      1.1365   1823.9825    286.7451    315.4773      1.5854      1.7370      0.9584 
     3.0500    760.0000      0.0000      1.0000    717.1610   3451.7536     20.5532      1.1687      1.1366   1824.4429    287.1702    315.8012      1.5873      1.7384      0.9585 
     3.0500    770.0000      0.0000      1.0000    717.1610   3453.2577     20.5561      1.1687      1.1367   1824.8970    287.5884    316.1199      1.5892      1.7397      0.9587 
     3.0500    780.0000      0.0000      1.0000    717.1610   3454.7416     20.5591      1.1687      1.1367   1825.3449    288.0000    316.4336      1.5911      1.7411      0.9588 
     3.0500    790.0000      0.0000      1.0000    717.1610   3456.2057     20.5620      1.1687      1.1368   1825.7868    288.4050    316.7425      1.5929      1.7424      0.9589 
     3.0500    800.0000      0.0000      1.0000    717.1610   3457.6505     20.5648      1.1687      1.1369   1826.2228    288.8037    317.0466      1.5947      1.7436      0.9590 
     3.1000    150.0000      0.0000      1.0000    720.0938   3269.3160     20.3290      1.1702      1.1256   1762.4303    223.1340    268.2067      1.2825      1.5246      0.9450 
     3.1000    160.0000      0.0000      1.0000    720.0938   3277.1408     20.3442      1.1702      1.1259   1764.8362    226.1934    270.4081      1.2979      1.5352      0.9455 
     3.1000    170.0000      0.0000      1.0000    720.0938   3284.4927     20.3585      1.1701      1.1263   1767.0931    229.0208    272.4547      1.3121      1.5451      0.9460 
     3.1000    180.0000      0.0000      1.0000    720.0938   3291.4252     20.3719      1.1701      1.1266   1769.2183    231.6456    274.3643      1.3252      1.5542      0.9464 
     3.1000    190.0000      0.0000      1.0000    720.0938   3297.9831     20.3847      1.1701      1.1269   1771.2259    234.0951    276.1547      1.3374      1.5627      0.9468 
     3.1000    200.0000      0.0000      1.0000    720.0938   3304.2046     20.3968      1.1700      1.1272   1773.1281    236.3882    277.8371      1.3487      1.5707      0.9472 
     3.1000    210.0000      0.0000      1.0000    720.0938   3310.1222     20.4084      1.1700      1.1275   1774.9353    238.5426    279.4231      1.3594      1.5782      0.9476 
     3.1000    220.0000      0.0000      1.0000    720.0938   3315.7640     20.4194      1.1700      1.1277   1776.6563    240.5729    280.9223      1.3694      1.5853      0.9480 
     3.1000    230.0000      0.0000      1.0000    720.0938   3321.1542     20.4299      1.1700      1.1280   1778.2989    242.4922    282.3434      1.3789      1.5920      0.9484 
     3.1000    240.0000      0.0000      1.0000    720.0938   3326.3140     20.4400      1.1699      1.1282   1779.8697    244.3101    283.6926      1.3878      1.5983      0.9487 
     3.1000    250.0000      0.0000      1.0000    720.0938   3331.2623     20.4497      1.1699      1.1285   1781.3747    246.0374    284.9773      1.3962      1.6043      0.9490 
     3.1000    260.0000      0.0000      1.0000    720.0938   3336.0153     20.4590      1.1699      1.1287   1782.8191    247.6815    286.2026      1.4042      1.6099      0.9494 
     3.1000    270.0000      0.0000      1.0000    720.0938   3340.5878     20.4680      1.1699      1.1289   1784.2075    249.2492    287.3729      1.4119      1.6154      0.9497 
     3.1000    280.0000      0.0000      1.0000    720.0938   3344.9928     20.4766      1.1699      1.1291   1785.5439    250.7463    288.4921      1.4191      1.6205      0.9500 
     3.1000    290.0000      0.0000      1.0000    720.0938   3349.2419     20.4849      1.1698      1.1293   1786.8321    252.1782    289.5639      1.4260      1.6255      0.9503 
     3.1000    300.0000      0.0000      1.0000    720.0938   3353.3457     20.4930      1.1698      1.1295   1788.0753    253.5508    290.5927      1.4327      1.6302      0.9505 
     3.1000    310.0000      0.0000      1.0000    720.0938   3357.3137     20.5008      1.1698      1.1297   1789.2766    254.8682    291.5813      1.4390      1.6347      0.9508 
     3.1000    320.0000      0.0000      1.0000    720.0938   3361.1543     20.5083      1.1698      1.1299   1790.4385    256.1340    292.5321      1.4451      1.6391      0.9511 
     3.1000    330.0000      0.0000      1.0000    720.0938   3364.8754     20.5156      1.1698      1.1301   1791.5637    257.3515    293.4473      1.4509      1.6432      0.9513 
     3.1000    340.0000      0.0000      1.0000    720.0938   3368.4842     20.5227      1.1698      1.1303   1792.6541    258.5239    294.3294      1.4566      1.6472      0.9516 
     3.1000    350.0000      0.0000      1.0000    720.0938   3371.9869     20.5296      1.1698      1.1304   1793.7120    259.6545    295.1806      1.4620      1.6511      0.9518 
     3.1000    360.0000      0.0000      1.0000    720.0938   3375.3897     20.5363      1.1698      1.1306   1794.7391    260.7458    296.0028      1.4672      1.6548      0.9521 
     3.1000    370.0000      0.0000      1.0000    720.0938   3378.6980     20.5428      1.1697      1.1308   1795.7371    261.8001    296.7977      1.4722      1.6584      0.9523 
     3.1000    380.0000      0.0000      1.0000    720.0938   3381.9167     20.5492      1.1697      1.1309   1796.7077    262.8196    297.5668      1.4770      1.6619      0.9525 
     3.1000    390.0000      0.0000      1.0000    720.0938   3385.0506     20.5554      1.1697      1.1311   1797.6522    263.8070    298.3121      1.4817      1.6652      0.9527 
     3.1000    400.0000      0.0000      1.0000    720.0938   3388.1038     20.5614      1.1697      1.1312   1798.5719    264.7641    299.0352      1.4863      1.6685      0.9529 
     3.1000    410.0000      0.0000      1.0000    720.0938   3391.0804     20.5673      1.1697      1.1314   1799.4682    265.6920    299.7365      1.4906      1.6716      0.9531 
     3.1000    420.0000      0.0000      1.0000    720.0938   3393.9840     20.5730      1.1697      1.1315   1800.3422    266.5922    300.4173      1.4949      1.6746      0.9533 
     3.1000    430.0000      0.0000      1.0000    720.0938   3396.8181     20.5786      1.1697      1.1316   1801.1948    267.4663    301.0785      1.4990      1.6776      0.9535 
     3.1000    440.0000      0.0000      1.0000    720.0938   3399.5858     20.5841      1.1697      1.1318   1802.0272    268.3156    301.7213      1.5030      1.6804      0.9537 
     3.1000    450.0000      0.0000      1.0000    720.0938   3402.2901     20.5894      1.1697      1.1319   1802.8401    269.1413    302.3465      1.5069      1.6832      0.9539 
     3.1000    460.0000      0.0000      1.0000    720.0938   3404.9338     20.5947      1.1697      1.1321   1803.6346    269.9446    302.9550      1.5106      1.6859      0.9541 
     3.1000    470.0000      0.0000      1.0000    720.0938   3407.5195     20.5998      1.1697      1.1322   1804.4114    270.7266    303.5475      1.5143      1.6885      0.9543 
     3.1000    480.0000      0.0000      1.0000    720.0938   3410.0497     20.6048      1.1696      1.1323   1805.1712    271.4881    304.1248      1.5179      1.6911      0.9545 
     3.1000    490.0000      0.0000      1.0000    720.0938   3412.5265     20.6097      1.1696      1.1324   1805.9147    272.2302    304.6875      1.5213      1.6935      0.9546 
     3.1000    500.0000      0.0000      1.0000    720.0938   3414.9522     20.6145      1.1696      1.1325   1806.6427    272.9540    305.2365      1.5247      1.6960      0.9548 
     3.1000    510.0000      0.0000      1.0000    720.0938   3417.3288     20.6192      1.1696      1.1327   1807.3557    273.6603    305.7725      1.5280      1.6983      0.9550 
     3.1000    520.0000      0.0000      1.0000    720.0938   3419.6582     20.6238      1.1696      1.1328   1808.0543    274.3497    306.2959      1.5312      1.7006      0.9551 
